id,created_datetime,index,document_type,year,full_name,office,position,position_type,position_category,corruptionAffected,relation_type,org_name,org_type,org_id,org_unit_name,org_unit_type,full_name_office_position,unique_guids
nacp_d420a61f-3888-4645-9390-1c6f1353c56e,2020-03-31 20:44:58,183.0,Щорічна,2019,Кива Ілля Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,ВПС ПРАЦІВНИКІВ АПАРАТУ МВС УКРАЇНИ,Саморегулівне чи самоврядне професійне об’єднання,40936201,Голова,Керівні органи,кива ілля володимирович верховна рада україни народний депутат україни,1
nacp_d420a61f-3888-4645-9390-1c6f1353c56e,2020-03-31 20:44:58,183.0,Щорічна,2019,Кива Ілля Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Громадський рух Киви-стоп наркотик,Громадське об’єднання,40309821,Голова Ради організацій,Керівні органи,кива ілля володимирович верховна рада україни народний депутат україни,1
nacp_d420a61f-3888-4645-9390-1c6f1353c56e,2020-03-31 20:44:58,183.0,Щорічна,2019,Кива Ілля Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Всеукраїнська національна федерація дворового футболу,Громадське об’єднання,38607600,org,org,кива ілля володимирович верховна рада україни народний депутат україни,1
nacp_5b0ef328-aa8d-4b4e-b4e5-5adc162ff562,2020-04-01 12:02:39,527.0,Щорічна,2019,Темнохудова Зоя Володимирівна,Апарат Верховної Ради України,помічник-консультант народного депутата України,,,Ні,16.0,РАДА АДВОКАТІВ ЗАКАРПАТСЬКОЇ ОБЛАСТІ,Саморегулівне чи самоврядне професійне об’єднання,38533335,org,org,темнохудова зоя володимирівна апарат верховної ради україни помічник-консультант народного депутата україни,1
nacp_5b0ef328-aa8d-4b4e-b4e5-5adc162ff562,2020-04-01 12:02:39,527.0,Щорічна,2019,Темнохудова Зоя Володимирівна,Апарат Верховної Ради України,помічник-консультант народного депутата України,,,Ні,16.0,НАЦІОНАЛЬНА АСОЦІАЦІЯ АДВОКАТІВ УКРАЇНИ,Саморегулівне чи самоврядне професійне об’єднання,38488439,org,org,темнохудова зоя володимирівна апарат верховної ради україни помічник-консультант народного депутата україни,1
nacp_7be37c49-347e-43ff-8b1f-465e26e3bc8f,2020-04-01 12:58:29,723.0,Щорічна,2019,Проторченко Тетяна Миколаївна,Апарат Верховної Ради України,помічник-консультант народного депутата,Посадова особа юридичної особи публічного права,,Ні,16.0,"ПП ""Громадсько-політична платформа Надії Савченко""",Громадське об’єднання,40350361,Вища рада,Керівні органи,проторченко тетяна миколаївна апарат верховної ради україни помічник-консультант народного депутата,1
nacp_a6fe7510-bfc0-4b35-8538-6fca985c3297,2020-04-01 13:34:31,73.0,Щорічна,2019,Кузьміних Сергій Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"""РЕАБІЛІТАЦІЙНИЙ ЦЕНТР ФОНДУ БРАТІВ КУЗЬМІНИХ""",Громадське об’єднання,41498118,org,org,кузьміних сергій володимирович верховна рада україни народний депутат україни,1
nacp_a6fe7510-bfc0-4b35-8538-6fca985c3297,2020-04-01 13:34:31,73.0,Щорічна,2019,Кузьміних Сергій Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"""ЧЕРКАСЬКИЙ ЦЕНТР РЕАБІЛІТАЦІЇ""",Громадське об’єднання,41426478,org,org,кузьміних сергій володимирович верховна рада україни народний депутат україни,1
nacp_a6fe7510-bfc0-4b35-8538-6fca985c3297,2020-04-01 13:34:31,73.0,Щорічна,2019,Кузьміних Сергій Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"""ЖИТОМИРСЬКИЙ ЦЕНТР РЕАБІЛІТАЦІЇ""",Громадське об’єднання,41036604,org,org,кузьміних сергій володимирович верховна рада україни народний депутат україни,1
nacp_a6fe7510-bfc0-4b35-8538-6fca985c3297,2020-04-01 13:34:31,73.0,Щорічна,2019,Кузьміних Сергій Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"""МІЖНАРОДНИЙ БЛАГОДІЙНИЙ ФОНД БРАТІВ КУЗЬМІНИХ""",Благодійна організація,40054313,org,org,кузьміних сергій володимирович верховна рада україни народний депутат україни,1
nacp_e806b0e9-f2c5-4640-940c-97f6a9eb13ab,2020-04-03 16:36:42,531.0,Щорічна,2019,Матузко Олена Олександрівна,Верховна Рада України,"Народний депутат України, секретар комітету інформатизації та зв'язку",,,Ні,16.0,ГО Інститут інформаційної безпеки,Громадське об’єднання,39788991,org,org,"матузко олена олександрівна верховна рада україни народний депутат україни, секретар комітету інформатизації та зв'язку",1
nacp_549f7f0e-cb1b-42d1-bacf-f5d6f3b0ac3f,2020-04-06 21:33:45,496.0,Щорічна,2019,Вацак Геннадій Анатолійович,Верховна Рада України,"Народний депутат України, секретар Комітету Верховної Ради України з питань транспорту та інфраструктури",,,Ні,16.0,"ГО ""ФЕДЕРАЦІЯ КІКБОКСИНГУ ВІННИЦЬКОЇ ОБЛАСТІ ""ВАКО""""",Громадське об’єднання,38031297,Президент,Керівні органи,"вацак геннадій анатолійович верховна рада україни народний депутат україни, секретар комітету верховної ради україни з питань транспорту та інфраструктури",2
nacp_549f7f0e-cb1b-42d1-bacf-f5d6f3b0ac3f,2020-04-06 21:33:45,496.0,Щорічна,2019,Вацак Геннадій Анатолійович,Верховна Рада України,"Народний депутат України, секретар Комітету Верховної Ради України з питань транспорту та інфраструктури",,,Ні,16.0,"Могилів-Подільська дитяча громадська організація ""Криничка""",Громадське об’єднання,34893265,org,org,"вацак геннадій анатолійович верховна рада україни народний депутат україни, секретар комітету верховної ради україни з питань транспорту та інфраструктури",2
nacp_549f7f0e-cb1b-42d1-bacf-f5d6f3b0ac3f,2020-04-06 21:33:45,496.0,Щорічна,2019,Вацак Геннадій Анатолійович,Верховна Рада України,"Народний депутат України, секретар Комітету Верховної Ради України з питань транспорту та інфраструктури",,,Ні,16.0,"ГРОМАДСЬКЕ ФОРМУВАННЯ З ОХОРОНИ ГРОМАДСЬКОГО ПОРЯДКУ ""ПОДІЛЛЯ""",Громадське об’єднання,40034391,org,org,"вацак геннадій анатолійович верховна рада україни народний депутат україни, секретар комітету верховної ради україни з питань транспорту та інфраструктури",2
nacp_6d61a20c-36ab-453e-8c6d-cc70c6de48f7,2020-04-07 20:02:18,452.0,Щорічна,2019,Березін Максим Юрійович,Верховна Рада України,Народний депутат,Посада державної служби,А,Так,16.0,"громадська організація ""Всеукраїнська спілка учасників АТО, бойових дій та миротворчих місій"" відокремлений підрозділ м. Кременчук Полтавської області",Громадське об’єднання,39986390,org,org,березін максим юрійович верховна рада україни народний депутат,2
nacp_6d61a20c-36ab-453e-8c6d-cc70c6de48f7,2020-04-07 20:02:18,452.0,Щорічна,2019,Березін Максим Юрійович,Верховна Рада України,Народний депутат,Посада державної служби,А,Так,16.0,"громадська організація ""Природо-екологічний контроль ""ЛЕВІАФАН"" .",Громадське об’єднання,42320831,"ГО"" Природо-екологічний контроль ""ЛЕВІАФАН""",Наглядові органи,березін максим юрійович верховна рада україни народний депутат,2
nacp_0dc29c10-6cb8-4fda-a568-373c3d800c41,2020-04-13 00:47:59,359.0,Щорічна,2019,Юринець Оксана Василівна,Верховна Рада України,народний депутат України,,,Ні,16.0,Агенція європейського співробітництва,Громадське об’єднання,40423502,"Керівник, засновник",Керівні органи,юринець оксана василівна верховна рада україни народний депутат україни,1
nacp_0dc29c10-6cb8-4fda-a568-373c3d800c41,2020-04-13 00:47:59,359.0,Щорічна,2019,Юринець Оксана Василівна,Верховна Рада України,народний депутат України,,,Ні,16.0,Благодійний фонд Оксани Юринець,Благодійна організація,43017075,Голова,Керівні органи,юринець оксана василівна верховна рада україни народний депутат україни,1
nacp_10c03ba9-3f54-4b5f-a430-f64d94f76b1c,2020-04-22 18:17:26,47.0,Щорічна,2019,Мокан Василь Іванович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Івано-Франківське земляцтво у Києві,Громадське об’єднання,25665309,org,org,мокан василь іванович верховна рада україни народний депутат україни,1
nacp_a7ab6965-1d4e-4796-8b82-1672e52c5163,2020-04-24 15:38:30,187.0,Щорічна,2019,Івахів Степан Петрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"СПОРТИВНИЙ КЛУБ ""КОНТИНІУМ - ВОЛИНЬ СПОРТИВНА",Громадське об’єднання,38078864,org,org,івахів степан петрович верховна рада україни народний депутат україни,1
nacp_a7ab6965-1d4e-4796-8b82-1672e52c5163,2020-04-24 15:38:30,187.0,Щорічна,2019,Івахів Степан Петрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Федерація Дзюдо Волині,Громадське об’єднання,23252483,org,org,івахів степан петрович верховна рада україни народний депутат україни,1
nacp_a7ab6965-1d4e-4796-8b82-1672e52c5163,2020-04-24 15:38:30,187.0,Щорічна,2019,Івахів Степан Петрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"УКРАЇНСЬКА ФЕДЕРАЦІЯ ""КІОКУШИНКАЙКАН КАРАТЕ""",Громадське об’єднання,34310043,Президент,Керівні органи,івахів степан петрович верховна рада україни народний депутат україни,1
nacp_6543f12e-e92c-41a3-8401-aa396a1992c4,2020-04-28 15:40:30,366.0,Щорічна,2019,Задорожний Андрій Вікторович,Верховна Рада України,Народний Депутат України,,,Ні,16.0,РАДА АДВОКАТІВ КИЇВСЬКОЇ ОБЛАСТІ,Саморегулівне чи самоврядне професійне об’єднання,38536488,org,org,задорожний андрій вікторович верховна рада україни народний депутат україни,1
nacp_6543f12e-e92c-41a3-8401-aa396a1992c4,2020-04-28 15:40:30,366.0,Щорічна,2019,Задорожний Андрій Вікторович,Верховна Рада України,Народний Депутат України,,,Ні,16.0,"БЛАГОДІЙНИЙ ФОНД ""ПРОКСЕН""",Благодійна організація,23698368,Президент,Керівні органи,задорожний андрій вікторович верховна рада україни народний депутат україни,1
nacp_1cb8b0f5-9055-48d3-a95e-879c01a952a6,2020-04-28 18:21:30,225.0,Щорічна,2019,Кицак Богдан Вікторович,Верховна рада України,Народний депутат України,,,Ні,16.0,ЦЕНТР РОЗВИТКУ БЕРДИЧЕВА,Громадське об’єднання,41564740,org,org,кицак богдан вікторович верховна рада україни народний депутат україни,1
nacp_95d1fbef-c536-4b67-9a90-9e50f7bab05f,2020-04-29 15:32:48,367.0,Щорічна,2019,Яковлєва Неллі Іллівна,Верховна Рада України,народний депутат України,,,Ні,16.0,"ВСЕУКРАЇНСЬКА МОЛОДІЖНА ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""АСОЦІАЦІЯ СТУДЕНТІВ-ПОЛІТОЛОГІВ УКРАЇНИ""",Громадське об’єднання,33779054,org,org,яковлєва неллі іллівна верховна рада україни народний депутат україни,1
nacp_682e04dd-8b4c-41a2-878e-a438d7bddb3d,2020-05-01 22:46:45,683.0,Щорічна,2019,Пікалов Владислав Сергійович,Верховна Рада України,Помічник-консультант народного депутата України,Посадова особа юридичної особи публічного права,,Ні,16.0,БЛАГОДІЙНА ОРГАНІЗАЦІЯ БЛАГОДІЙНИЙ ФОНД ПІДТРИМКИ СТРАТЕГІЙ ТА ІННОВАЦІЙ,Благодійна організація,39920738,org,org,пікалов владислав сергійович верховна рада україни помічник-консультант народного депутата україни,1
nacp_0be02360-195d-4b50-a56f-4ef05f26d330,2020-05-03 13:46:30,576.0,Щорічна,2019,Матрунич Іван Іванович,"Апарат Верховної Ради України, Виноградівська міська рада Закарпатської області","Помічник-консультант народного депута України, депутат міської ради ",Посада державної служби,,Ні,16.0,Футбольний клуб Севлюш,Громадське об’єднання,26212706,org,org,"матрунич іван іванович апарат верховної ради україни, виноградівська міська рада закарпатської області помічник-консультант народного депута україни, депутат міської ради ",1
nacp_4e2da3ee-32a2-4049-8e9f-92bb666abcc9,2020-05-05 10:47:43,538.0,Щорічна,2019,Крейденко Володимир Вікторович,Верховна Рада України,"народний депутат України, заступник Голови комітету з питань транспорту та інфраструктури",,,Ні,16.0,"Громадська організація ""АНТИКОРУПЦІЙНА ПЛАТФОРМА ІНТЕГРІТІ ЮА""",Громадське об’єднання,42320240,org,org,"крейденко володимир вікторович верховна рада україни народний депутат україни, заступник голови комітету з питань транспорту та інфраструктури",1
nacp_4e2da3ee-32a2-4049-8e9f-92bb666abcc9,2020-05-05 10:47:43,538.0,Щорічна,2019,Крейденко Володимир Вікторович,Верховна Рада України,"народний депутат України, заступник Голови комітету з питань транспорту та інфраструктури",,,Ні,16.0,"Київський міський осередок всеукраїнської молодіжної громадської організації ""Совість і Надія України""",Громадське об’єднання,37393981,org,org,"крейденко володимир вікторович верховна рада україни народний депутат україни, заступник голови комітету з питань транспорту та інфраструктури",1
nacp_4e2da3ee-32a2-4049-8e9f-92bb666abcc9,2020-05-05 10:47:43,538.0,Щорічна,2019,Крейденко Володимир Вікторович,Верховна Рада України,"народний депутат України, заступник Голови комітету з питань транспорту та інфраструктури",,,Ні,16.0,"Громадська організація ""Республіканці""",Громадське об’єднання,42407587,org,org,"крейденко володимир вікторович верховна рада україни народний депутат україни, заступник голови комітету з питань транспорту та інфраструктури",1
nacp_4e2da3ee-32a2-4049-8e9f-92bb666abcc9,2020-05-05 10:47:43,538.0,Щорічна,2019,Крейденко Володимир Вікторович,Верховна Рада України,"народний депутат України, заступник Голови комітету з питань транспорту та інфраструктури",,,Ні,16.0,"Молодіжна громадська організація ""Краще без...""",Громадське об’єднання,33926190,Голова Правління,Керівні органи,"крейденко володимир вікторович верховна рада україни народний депутат україни, заступник голови комітету з питань транспорту та інфраструктури",1
nacp_4e2da3ee-32a2-4049-8e9f-92bb666abcc9,2020-05-05 10:47:43,538.0,Щорічна,2019,Крейденко Володимир Вікторович,Верховна Рада України,"народний депутат України, заступник Голови комітету з питань транспорту та інфраструктури",,,Ні,16.0,"Всеукраїнська молодіжна громадська організація ""Совість і Надія України""",Громадське об’єднання,34296071,Голова Правління,Керівні органи,"крейденко володимир вікторович верховна рада україни народний депутат україни, заступник голови комітету з питань транспорту та інфраструктури",1
nacp_dad89af0-add1-438c-aa7e-61ec43774e50,2020-05-06 21:12:23,148.0,Щорічна,2019,Юрченко Олександр Миколайович,Верховна Рада України,Народний депутат України,,,Так,16.0,ГРОМАДСЬКА ОРГАНІЗАЦІЯ ЧОРНА РАДА,Громадське об’єднання,41421705,org,org,юрченко олександр миколайович верховна рада україни народний депутат україни,1
nacp_dad89af0-add1-438c-aa7e-61ec43774e50,2020-05-06 21:12:23,148.0,Щорічна,2019,Юрченко Олександр Миколайович,Верховна Рада України,Народний депутат України,,,Так,16.0,ГРОМАДСЬКА ОРГАНІЗАЦІЯ ВСЕУКРАЇНСЬКА ЛЮСТРАЦІЯ,Громадське об’єднання,38746023,org,org,юрченко олександр миколайович верховна рада україни народний депутат україни,1
nacp_74579105-6399-4480-b463-c58fdc1ff8d5,2020-05-08 14:25:50,453.0,Щорічна,2019,Недава Олег Анатолійович,Верховна Рада України,народний депутат,,,Ні,16.0,ГРОМАДСЬКА ОРГАНІЗАЦІЯ ВСЕУКРАЇНСЬКА ЕКОЛОГІЧНА ЛІГА,Громадське об’єднання,21694648,org,org,недава олег анатолійович верховна рада україни народний депутат,1
nacp_74579105-6399-4480-b463-c58fdc1ff8d5,2020-05-08 14:25:50,453.0,Щорічна,2019,Недава Олег Анатолійович,Верховна Рада України,народний депутат,,,Ні,16.0,"Громадська спілка ""Програма сприяння відродженню та інтеграції сходу України ""Донбас""",Громадське об’єднання,39356889,org,org,недава олег анатолійович верховна рада україни народний депутат,1
nacp_74579105-6399-4480-b463-c58fdc1ff8d5,2020-05-08 14:25:50,453.0,Щорічна,2019,Недава Олег Анатолійович,Верховна Рада України,народний депутат,,,Ні,16.0,"Громадська організація ""Всеукраїнська федерація кінного спорту України""",Громадське об’єднання,14277461,правління,Керівні органи,недава олег анатолійович верховна рада україни народний депутат,1
nacp_74579105-6399-4480-b463-c58fdc1ff8d5,2020-05-08 14:25:50,453.0,Щорічна,2019,Недава Олег Анатолійович,Верховна Рада України,народний депутат,,,Ні,16.0,"Політична партія ""Наш Край""",Громадське об’єднання,37724082,Політична Рада,Наглядові органи,недава олег анатолійович верховна рада україни народний депутат,1
nacp_74579105-6399-4480-b463-c58fdc1ff8d5,2020-05-08 14:25:50,453.0,Щорічна,2019,Недава Олег Анатолійович,Верховна Рада України,народний депутат,,,Ні,16.0,"ДОНЕЦЬКА ОБЛАСНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ""НАШ КРАЙ""",Громадське об’єднання,39878456,Виконавчий комітет,Керівні органи,недава олег анатолійович верховна рада україни народний депутат,1
nacp_b0fe4b03-35cf-413e-bd59-40eb91124f3c,2020-05-09 10:41:31,752.0,Щорічна,2019,Насінник Сергій Валерійович,Управління справами Верховної Ради України / Віто-Поштова сільська рада Києво-Святошинського району Київської області,Помічник-консультант народного депутата / Депутат Віто-Поштової сільської ради 7-го скликання,,,Ні,16.0,Політична партія Українська православна асамблея,Громадське об’єднання,39927225,"Перший заступник Голови, член Політичної ради Партії",Керівні органи,насінник сергій валерійович управління справами верховної ради україни / віто-поштова сільська рада києво-святошинського району київської області помічник-консультант народного депутата / депутат віто-поштової сільської ради 7-го скликання,1
nacp_b1218c7e-818e-4686-9807-b54b0e823f55,2020-05-11 10:21:01,295.0,Щорічна,2019,Халімон Павло Віталійович,Верховна рада України,Народний депутат України,Посада державної служби,А,Ні,16.0,МГО ( Ми Українці ),Громадське об’єднання,35135154,org,org,халімон павло віталійович верховна рада україни народний депутат україни,1
nacp_2a577460-65a5-4efc-9424-dc166586efa5,2020-05-11 14:13:46,755.0,Щорічна,2019,Зарічанська Юлія Володимирівна,Міністерство юстиції України,"Головний спеціаліст відділу розгляду запитів і звернень народних депутатів, органів державної влади та юридичних осіб Управління розгляду звернень та організації роботи Департаменту державної виконавчої служби Міністерства юстиції України",Посада державної служби,В,Ні,16.0,Первинна профспілкова організація Міністерства юстиції України,Саморегулівне чи самоврядне професійне об’єднання,42171490,org,org,"зарічанська юлія володимирівна міністерство юстиції україни головний спеціаліст відділу розгляду запитів і звернень народних депутатів, органів державної влади та юридичних осіб управління розгляду звернень та організації роботи департаменту державної виконавчої служби міністерства юстиції україни",1
nacp_a2c9c22a-b4c1-4520-a71c-a82879ca5eaa,2020-05-15 13:32:58,402.0,Щорічна,2019,Юрчишин Ярослав Романович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"МОЛОДІЖНА ОРГАНІЗАЦІЯ ""ПЛАСТ-НАЦІОНАЛЬНА СКАУТСЬКА ОРГАНІЗАЦІЯ УКРАЇНИ""",Громадське об’єднання,14360127,org,org,юрчишин ярослав романович верховна рада україни народний депутат україни,1
nacp_a2c9c22a-b4c1-4520-a71c-a82879ca5eaa,2020-05-15 13:32:58,402.0,Щорічна,2019,Юрчишин Ярослав Романович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ПРОСТІР 500"" ( ГО ""ПРОСТІР 500"" )",Громадське об’єднання,41087224,org,org,юрчишин ярослав романович верховна рада україни народний депутат україни,1
nacp_0cd52e26-1a61-430e-8c5c-321c221b4b9d,2020-05-17 12:24:05,177.0,Щорічна,2019,Гузь Ігор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"ВСЕУКРАЇНСЬКЕ ОБ'ЄДНАННЯ АТАКА""",Громадське об’єднання,41125526,org,org,гузь ігор володимирович верховна рада україни народний депутат україни,1
nacp_0cd52e26-1a61-430e-8c5c-321c221b4b9d,2020-05-17 12:24:05,177.0,Щорічна,2019,Гузь Ігор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"БЛАГОДІЙНИЙ ФОНД ""ПРИБУЖЖЯ""",Благодійна організація,39777995,org,org,гузь ігор володимирович верховна рада україни народний депутат україни,1
nacp_0cd52e26-1a61-430e-8c5c-321c221b4b9d,2020-05-17 12:24:05,177.0,Щорічна,2019,Гузь Ігор Володимирович,Верховна Рада України,Народний депутат України,,,Ні,16.0,ЦЕНТР CХІДНОЄВРОПЕЙСЬКИХ ІНІЦІАТИВ,Громадське об’єднання,39707184,org,org,гузь ігор володимирович верховна рада україни народний депутат україни,1
nacp_d00b8f6b-5819-4f86-a2dc-d5895fc5349f,2020-05-17 15:38:50,178.0,Щорічна,2019,Калаур Іван Романович,Верховна Рада України,народний депутат України,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ЛІГА ПРОФЕСОРІВ ПРАВА, ДОКТОРІВ ЮРИДИЧНИХ НАУК ТА ДОКТОРІВ ФІЛОСОФІЇ У СФЕРІ ПРАВА""",Громадське об’єднання,40333592,org,org,калаур іван романович верховна рада україни народний депутат україни,2
nacp_d00b8f6b-5819-4f86-a2dc-d5895fc5349f,2020-05-17 15:38:50,178.0,Щорічна,2019,Калаур Іван Романович,Верховна Рада України,народний депутат України,,,Ні,16.0,"ВСЕУКРАЇНСЬКА ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""АСОЦІАЦІЯ ЦИВІЛІСТІВ УКРАЇНИ""",Громадське об’єднання,38005251,org,org,калаур іван романович верховна рада україни народний депутат україни,2
nacp_99f8d622-c1e1-4f4d-b4af-48595e2dd66c,2020-05-18 10:10:43,179.0,Щорічна,2019,Чорний Дмитро Сергійович,Верховна рада України,Народний депутат України,,,Ні,16.0,АГЕНЦІЯ СТАЛОГО РОЗВИТКУ ЖОВТІ ВОДИ,Громадське об’єднання,41306837,правління,Керівні органи,чорний дмитро сергійович верховна рада україни народний депутат україни,1
nacp_cbe8dcf1-0376-46f5-841b-b4a08e7e99af,2020-05-18 20:29:50,331.0,Щорічна,2019,Паламарчук Микола Петрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"Олешківський районний фізкультурно-спортивний клуб ""Олешківська січ""",Громадське об’єднання,25652413,Заступник голови президії,Керівні органи,паламарчук микола петрович верховна рада україни народний депутат україни,1
nacp_cbe8dcf1-0376-46f5-841b-b4a08e7e99af,2020-05-18 20:29:50,331.0,Щорічна,2019,Паламарчук Микола Петрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"Олешківський міський футбольний клуб ""Динамо""",Громадське об’єднання,26347818,Президент,Керівні органи,паламарчук микола петрович верховна рада україни народний депутат україни,1
nacp_cbe8dcf1-0376-46f5-841b-b4a08e7e99af,2020-05-18 20:29:50,331.0,Щорічна,2019,Паламарчук Микола Петрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,Федерація футболу АР Крим,Громадське об’єднання,41145081,Заступник голови,Керівні органи,паламарчук микола петрович верховна рада україни народний депутат україни,1
nacp_cbe8dcf1-0376-46f5-841b-b4a08e7e99af,2020-05-18 20:29:50,331.0,Щорічна,2019,Паламарчук Микола Петрович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"Всеукраїнська громадська організація ""Сила і Честь""",Громадське об’єднання,36843860,Заступник голови,Керівні органи,паламарчук микола петрович верховна рада україни народний депутат україни,1
nacp_c1c5adcc-8f3e-4dbd-ae6a-2cf40ff21881,2020-05-18 21:58:59,403.0,Щорічна,2019,Подгорна Вікторія Валентинівна,Верховна Рада України ,Народний депутат України ,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ГРОМАДСЬКА РАДА СМАРТ-СІТІ""",Громадське об’єднання,39562189,org,org,подгорна вікторія валентинівна верховна рада україни  народний депутат україни ,1
nacp_c1c5adcc-8f3e-4dbd-ae6a-2cf40ff21881,2020-05-18 21:58:59,403.0,Щорічна,2019,Подгорна Вікторія Валентинівна,Верховна Рада України ,Народний депутат України ,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""МІЖНАРОДНИЙ ЦЕНТР СТРАТЕГІЧНОЇ ПОЛІТИКИ""",Громадське об’єднання,39587774,org,org,подгорна вікторія валентинівна верховна рада україни  народний депутат україни ,1
nacp_c1c5adcc-8f3e-4dbd-ae6a-2cf40ff21881,2020-05-18 21:58:59,403.0,Щорічна,2019,Подгорна Вікторія Валентинівна,Верховна Рада України ,Народний депутат України ,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ЦЕНТР СОЦІАЛЬНО-ПОЛІТИЧНОГО ПРОЕКТУВАННЯ""",Громадське об’єднання,21693208,org,org,подгорна вікторія валентинівна верховна рада україни  народний депутат україни ,1
nacp_64c0d31f-ca58-4034-ac21-80f14dd42425,2020-05-19 11:30:05,279.0,Щорічна,2019,Аліксійчук Олександр Васильович,Верховна Рада України,Народний депутат України,,,Ні,16.0,"Благодійна організація ""Всеукраїнський Фонд Домомоги Родинам Українських Героїв ""ДРУГ""",Благодійна організація,39559637,org,org,аліксійчук олександр васильович верховна рада україни народний депутат україни,1
nacp_3a23cbcd-77cb-432a-b26d-066f734cda3a,2020-05-19 14:05:24,406.0,Щорічна,2019,Скорик Микола Леонідович,Верховна Рада України ,Народний депутат України ,,,Ні,16.0,"ГРОМАДСЬКА ОРГАНІЗАЦІЯ ""ОДЕСЬКИЙ АКТИВ""",Громадське об’єднання,37170185,Рада,Керівні органи,скорик микола леонідович верховна рада україни  народний депутат україни ,1
nacp_3a23cbcd-77cb-432a-b26d-066f734cda3a,2020-05-19 14:05:24,406.0,Щорічна,2019,Скорик Микола Леонідович,Верховна Рада України ,Народний депутат України ,,,Ні,16.0,ОДЕСЬКА РЕГІОНАЛЬНА ОРГАНІЗАЦІЯ ПОЛІТИЧНОЇ ПАРТІЇ ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ ,Громадське об’єднання,34055433,Рада,Керівні органи,скорик микола леонідович верховна рада україни  народний депутат україни ,1
nacp_f7a8145d-7705-4430-835a-bd68a2d821b5,2020-05-19 15:38:30,705.0,Щорічна,2019,Палиця Ігор Петрович,Верховна рада України,"Народний депутат, секретар комітету з питань фінансів, податкової і митної політики",,,Так,16.0,"Благодійний фонд ""Ігоря Палиці ""Тільки разом""""",Благодійна організація,39833183,засновник,Керівні органи,"палиця ігор петрович верховна рада україни народний депутат, секретар комітету з питань фінансів, податкової і митної політики",1
nacp_f7a8145d-7705-4430-835a-bd68a2d821b5,2020-05-19 15:38:30,705.0,Щорічна,2019,Палиця Ігор Петрович,Верховна рада України,"Народний депутат, секретар комітету з питань фінансів, податкової і митної політики",,,Так,16.0,"Благодійний фонд ""Фонд Ігоря Палиці ""Тільки разом""""",Благодійна організація,37751619,засновник,Керівні органи,"палиця ігор петрович верховна рада україни народний депутат, секретар комітету з питань фінансів, податкової і митної політики",1
nacp_4c486706-13cc-4338-8846-101de1fb3056,2020-05-19 18:17:49,247.0,Щорічна,2019,Чийгоз Ахтем Зейтуллайович,Верховна Рада України,Народний депутат України,,,Ні,16.0,ГО Агентство регіонального розвитку Бахчисарай,Громадське об’єднання,37084276,org,org,чийгоз ахтем зейтуллайович верховна рада україни народний депутат україни,1
nacp_a69c09d9-4eb2-4604-b664-ba2efac2dd50,2020-05-20 11:42:18,475.0,Щорічна,2019,Бакунець Павло Андрійович,Верховна рада України,Народний депутат,,,Ні,16.0,Рідна Яворівщина,Громадське об’єднання,39723908,org,org,бакунець павло андрійович верховна рада україни народний депутат,1
nacp_a69c09d9-4eb2-4604-b664-ba2efac2dd50,2020-05-20 11:42:18,475.0,Щорічна,2019,Бакунець Павло Андрійович,Верховна рада України,Народний депутат,,,Ні,16.0,Представництво громадської організації Об'єднання Самопоміч у місті Яворів,Громадське об’єднання,39366525,org,org,бакунець павло андрійович верховна рада україни народний депутат,1
