company_id,company_name,company_ua,counts
41774506,БЛАГОДІЙНИЙ ФОНД ІГОРЯ ВАСИЛЬКОВСЬКОГО,1.0,1
41717909,АГРОХОЛДИНГ АГРОІНВЕСТ,1.0,1
41605650,Слобожанський Альянс,1.0,1
41715812,Центр комплексної безпеки,1.0,1
41703566,КОРПОРАЦІЯ ТРАНСОФТГРУПА,1.0,1
41687162,СЛУЖБА БЕЗПЕКИ ШТОРМ,1.0,1
41679371,ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ ВЕНЧУРНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД АЛГОРИТМ,1.0,1
41669.0,AQUILA AVIATION A.V.V.,0.0,1
41654294,ІНІЦІАТИВА РЕАЛЬНИХ ДІЙ,1.0,1
416297260,LTD SnowLab,0.0,1
41625844,ОДЕСА ДЕВЕЛОПМЕНТ ГРУП,1.0,1
41622723,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СМАРТ БІЗНЕС СЕРВІС,1.0,1
41616657,ОХОРОННЕ АГЕНСТВО ШТОРМ,1.0,1
41325294,"БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""ВСЕУКРАЇНСЬКИЙ БЛАГОДІЙНИЙ ФОНД ""АТБ""",1.0,1
41290100,ТОВ «ВІТРЯНИЙ ПАРК БЛАГОДАТНИЙ»,1.0,1
41943073,ФГ 'Кириченко О',1.0,1
40854249,АДВОКАТСЬКЕ ОБ'ЄДНАННЯ ВЕЛЬМОЖНИЙ ТА ПАРТНЕРИ,1.0,1
40965028,АЛП ІНВЕСТМЕНТ,1.0,1
40957918,Юридична компанія Брейн,1.0,1
40957436,МЕНА ПЛЮС,1.0,1
40907762,Євро Трейд Інжиніринг,1.0,1
40906905,АРКТУР І КО,1.0,1
40884007,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'КОМПАНІЯ БЛЕК СІ',1.0,1
40882277,Благодійна організація Благодійний фонд Ігоря Колихаєва,1.0,1
40879086,БАВАРСЬКИЙ ДВІР,1.0,1
40868734,КІНОЛАВ,1.0,1
40862046,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'ІНВЕСТ СТАЙЛ',1.0,1
40843835,"ТЗОВ ""ЛІДЕР-ОРТО""",1.0,1
41000562,"громадська організація ""Рух нових сил Михайла Саакашвілі""",1.0,1
40834527,ТОВ Активна Країна К,1.0,1
40803297,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ЗАКРИТИЙ НЕДИВЕРСИФІКОВАНИЙ ВЕНЧУРНИЙ КОРПОРАТИВНИЙ ІНВЕСТИЦІЙНИЙ ФОНД ""ГЕНЕЗИС""",1.0,1
40795530,ПРИВАТНЕ ПІДПРИЄМСТВО «Ярославичі-Агро»,1.0,1
40780718,ІНФОРМАЦІЙНЕ АГЕНТСТВО 112-УКРАЇНА,1.0,1
40774856,ЮРИДИЧНА СІМЕЙНА КОМПАНІЯ ІН АЛЬТО,1.0,1
40774809,АЙ-ДІ АЛЬТО,1.0,1
40770757,ТОВ Активна Країна З,1.0,1
40756952,"Товариство з обмеженою відповідальністю ""БК Інтер-буд""",1.0,1
35665790,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ РЕГАЛ ПЕТРОЛЕУМ КОРПОРЕЙШН (ЮКРЕЙН) ЛІМІТЕД,1.0,1
40721385,ЛЕЗЕНДАР,1.0,1
40994902,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МОГУЛ ЛУБРІКАНТС,1.0,1
41048714,ЦЕНТРУРІОН-ДІСТРІБЮШИН,1.0,1
41282764,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СОТОН ТРЕЙД,1.0,1
41168973,ТЕПЛОІНВЕСТ-ХОРТИЦЯ,1.0,1
41272934,ТОВ ЕКО-ПОЛІС УКРАЇНА,1.0,1
41264970,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПОДІЛЬСЬКА АГРАРНА КОМПАНІЯ,1.0,1
41264462,ТОВ ЮВЕЛІРНИЙ ДІМ СОВА ,1.0,1
41264394,ТОВ АФІНАЖ КИЇВ,1.0,1
41235819,М СЕК'ЮРІТІ,1.0,1
41219535,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЛС ПРОПЕРТІ,1.0,1
41218128,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ГОРИНЬ АГРО ПЛЮС,1.0,1
41203038,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЗАКАРПАТПОСТАЧБУД,1.0,1
41202563,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЗАКАРПАТБУДТРЕЙД,1.0,1
41172969,Адвокатське бюро КАЧУРА ЛОЄРС (з 31.07.2019 року в стані припинення),1.0,1
41166143,Перші Київські Послуги,1.0,1
41052049,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІНЛАЙН ЛТД,1.0,1
41152633,ВОГ КАФЕ,1.0,1
41152214,ТОВ ТПК ЕКО-СТАНДАРТ УКРАЇНА,1.0,1
41148716,ТОВ СМАРТ ПАУЕР,1.0,1
41143351,БАСЕЙНА-ІСТЕЙТ,1.0,1
41134310,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ДОРОЖНІ МАШИНИ,1.0,1
41132601,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АБЗ-ІНВЕСТ,1.0,1
41115811,КСМ ЛУБРИКАНТС,1.0,1
41106042,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СМАРТ УРБАН СОЛЮШНС,1.0,1
41063659,Туристична фірма Ідейний простір,1.0,1
41058717,ПРИВАТНА ОРГАНІЗАЦІЯ 'РЕГІОНАЛЬНИЙ ЛАНДШАФТНИЙ ПАРК' ФЕЛЬДМАН-ЕКОПАРК',1.0,1
41939161,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ОФУДСЕРВІС,1.0,1
41946357,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КРИВОРІЖАГЛОБУД,1.0,1
43188221,ТОВ АРКТІК ФІШ,1.0,1
42729689,ЦЕНТР КОНТЕНТ-АНАЛІЗУ,1.0,1
42825933,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СМАРТ-МЕРІТАЙМ ЕКСПЕРТ,1.0,1
42823009,ТОВ АРІЯ ДЕВЕЛОПМЕНТ,1.0,1
42819799,ГРАНДТЕРМІНАЛ,1.0,1
42805959,Теплохаус,1.0,1
42803553,АТ Монтерей,1.0,1
42796845,КОНДИТЕРСЬКИЙ ДІМ ВАЦАК,1.0,1
42790445,Товариство з обмеженою відповідальністю Капс Трейд,1.0,1
42755180,Торговий дім Укргазтрейд,1.0,1
42755112,ТОВ Укргаззбут,1.0,1
42751228,Сукім-Україна,1.0,1
42727258,ГЕЛІОС ДІСТРІБЮШИН,1.0,1
42840113,"АО ""ЮК""Капітал""",1.0,1
42724409,БК Прогрес-41,1.0,1
42686160,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІВАШКІВСЬКІ САДИ,1.0,1
42678803,Товариство з обмеженою відповідальністю НАШ ВІЗИТ,1.0,1
42670610,ТОВ Ві Джи Ай Україна,1.0,1
42663802,ВИРОБНИЧИЙ КОМПЛЕКС КАМЕЛОТ,1.0,1
42663493,ВЕСТ ПЕТРОЛ МАРКЕТ,1.0,1
42662416,ТОВ БЛЕК ШРІМП,1.0,1
42649903,БЛАГОДІЙНА ОРГАНІЗАЦІЯ «БЛАГОДІЙНИЙ ФОНД «ОКСАНИ МАРЧЕНКО»,1.0,1
42647120,Товариство з обмеженою відповідальністю Адампільський комбікормовий завод,1.0,1
42626954,"ТОВ ""ЮРИДИЧНА КОМПАНІЯ ""ЮМК""",1.0,1
42835496,Окружна виборча комісія з виборів Президента України територіального виборчого округу №89,1.0,1
42886802,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ БАЗАЛІЯ СОЛАР,1.0,1
42603649,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВІДЖИ ТРЕЙД,1.0,1
43069521,МІКСАМ,1.0,1
43177877,Сеал-Агро,1.0,1
43174947,ТОВ Пояс та шлях Україна,1.0,1
43173152,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОРСУНЬ ЛОГІСТІКС,1.0,1
43171181,Товариство з обмеженою відповідальністю ЗА ХИСТ,1.0,1
43143442,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІН АВІВА,1.0,1
43098107,БЕТА-МОЛЛ,1.0,1
43097412,Промгаз Альянс ,1.0,1
43091412,Промгаз Альянс,1.0,1
43078726,Зелений-Шлях,1.0,1
43077485,Товариство з Обмеженою Відповідальністю Мега Боржава,1.0,1
43058296,КАРМІК,1.0,1
42895251,ТОВ «ВІТРЯНИЙ ПАРК ШВИДКИЙ»,1.0,1
43048543,СМАРТАГРО УКРАЇНА,1.0,1
43032329,"Адвокатське об'єднання Ковальов, Сорокопуд та партнери",1.0,1
43017431,"Товариство з обмеженою відповідальністю ""СКЮ РІТЕЙЛ""""",1.0,1
43017075,БЛАГОДІЙНИЙ ФОНД ОКСАНИ ЮРИНЕЦЬ,1.0,1
42997402,ТОВ «СОЦМОНІТОРИНГ» ,1.0,1
42949909,"Громадська організація ""Справжні зміни""",1.0,1
42933050,ТОВ ТІММАСТЕР,1.0,1
42914876,Сента Фарм,1.0,1
42910426,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'РЕДАКЦІЯ ЖУРНАЛУ' ЕКО-ЛАЙФ' ,1.0,1
42906802,М'ЯСООПТТОРГ 2019,1.0,1
42621778,ВОГ ТРЕЙД РЕСУРС,1.0,1
42602802,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВІДЖИ ПРОДАКШН,1.0,1
41950913,ПП «АГРО-ЛІДЕР»,1.0,1
42120618,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВІТ ЕНЕРДЖІ,1.0,1
42282971,ТОВ 'АФ АГРО-СИСТЕМ',1.0,1
42273331,КОНСУЛ ЕСТЕЙТ,1.0,1
42264086,ВОГ КАРД,1.0,1
42258910,ЕКО-ЕНЕРДЖІ ЛДН,1.0,1
42245409,ПП 'ФІШБОР',1.0,1
42234088,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КОТЕДЖНИЙ КОМПЛЕКС ЗОРЯ,1.0,1
42202103,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТРОЇЦЬКИЙ ПЛАЗА,1.0,1
42171023,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ УРБАН АКТІВІТІ,1.0,1
42131407,Ячмінна,1.0,1
42124874,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВІТ ЕНЕРДЖІ РІПНА,1.0,1
42111252,СОЛЮШНС-АВ,1.0,1
42305462,БЦ-СОЛАР,1.0,1
42098499,ТОВ «Вигода.»,1.0,1
42094179,АПСТЕІРС,1.0,1
42080895,ТОВ ДИТЯЧА РАДІСТЬ,1.0,1
42080481,БЮХНЕР-ІНЖЕНЕРИНГ УКРАЇНА,1.0,1
42075995,ВІЛЛА-НОВА,1.0,1
42069557,"адвокатське об'єднання ""БОГОМАЗОВ ТА ПАРТНЕРИ""",1.0,1
42051178,"Товариство з обмеженою відповідальністю ""АЛЬТА ЦЕНТР""",1.0,1
42041149,СТРІМ ПРОДАКШН,1.0,1
41988051,"LIMITED LIABILITY COMPANY PROFI-CENTER""",0.0,1
41986740,ТЕПЛОІНВЕСТ-АЗОВ,1.0,1
42295067,Товариство з обмеженою відповідальністю Фуд Девелопер,1.0,1
42374033,ШАНДЕЛЬЕР ГРУП,1.0,1
42602383,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ІНВЕСТ 2018,1.0,1
42504305,СММСТУДІО,1.0,1
42602300,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВІДЖИ АГРО,1.0,1
42601987,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВІДЖИ ФАРМІНГ,1.0,1
42586613,ЄВРОІНВЕСТАКТИВ,1.0,1
42584972,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «С-М»,1.0,1
42569006,Центр розслідування корупційних схем,1.0,1
42558921,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АРКАДІС,1.0,1
42541635,Енівей Діджитал,1.0,1
42538711,БІЗНЕС-ЦЕНТР ПЕРЕСИПСЬКИЙ,1.0,1
42525681,ТОВ «Кряж і Ко»,1.0,1
42525220,СИСТЕМИ ДЛЯ БІЗНЕСУ 2018,1.0,1
42503233,"ТОВ ""РАСТРО КР""",1.0,1
42380796,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЛИЧІВКА СОЛАР,1.0,1
42489209,Медіатека інвестиційних ідей,1.0,1
42485445,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АГРОХІМ ТЕХНОЛОГІЇ,1.0,1
42482905,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ УКРАЇНСЬКІ КЕРАМІЧНІ ТЕХНОЛОГІЇ,1.0,1
42475987,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'МЕДІАЛЬТ',1.0,1
42475971,"Центр залучення інвестицій ""БЦ Інвест""",1.0,1
42450873,ПП ДМ-99,1.0,1
42417223,ТОВ Сучасні рекламні рішення,1.0,1
42410804,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СОТОН,1.0,1
42397401,ТОВ СТОЛИЧНА ІКОРНА КОМПАНІЯ,1.0,1
42397239,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПАУЕР БУД ДЕВЕЛОПМЕНТ,1.0,1
35678438,МІЖНАРОДНА ГРОМАДСЬКА ОРГАНІЗАЦІЯ 'УКРАЇНСЬКИЙ ЄВРЕЙСЬКИЙ КОМІТЕТ',1.0,1
35605092,ТзОВ ПОДІЛЛЯ-БУДАЛЬЯНС,1.0,1
35653675,Товариство з обмеженою відповідальністю Мисливське господарство ЗУБР,1.0,1
35617553,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПРОМВАГОНТРАНС,1.0,1
21950711,ОБ'ЄДНАННЯ ДОНЕЦЬКПРОДТОРГ,1.0,1
218214,RISTONE HOLDINGS LTD,0.0,1
21682386,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «МП ГРУП»,1.0,1
21681856,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ЧУМАЦЬКИЙ ШЛЯХ,1.0,1
21666424,КОНФЕДЕРАЦІЯ ВІЛЬНИХ ПРОФСПІЛОК УКРАЇНИ,1.0,1
21665382,АБ КЛІРИНГОВИЙ ДІМ,1.0,1
21593719,Банк Велес,1.0,1
21579984,ДУКАТ,1.0,1
21564149,Акціонерне товариство закритого типу «КОМПАНІЯ CONCORDIA MEDIKAL»,1.0,2
21560766,"ПАТ ""Укртелеком""",1.0,1
21537193,РІВЕКС ЛТД,1.0,1
21522748,"Товариство з обмеженною відповідальністю ""БОРІС""",1.0,1
21460131,АСОЦІАЦІЯ РЕКОНСТРУКЦІЯ ФУНДАМЕНТІВ І САНАЦІЯ СТІН,1.0,1
21337933,"Приватна фірма ""ВІНДЕКС""",1.0,1
21189390,ТОВ Н.І.Ч.Е.-УКРАЇНА,1.0,1
21186813,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО 'ХАРКІВСЬКА МУНІЦИПАЛЬНА СТРАХОВА КОМПАНІЯ',1.0,1
21176068,ТОВ виробничо-будівельне підприємство Галі,1.0,1
21131806,СІЛЬСЬКОГОСПОДАРСЬКЕ ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «Дружба»,1.0,1
20974448,"АТ ""ІК ""ПРИМОР'Є-ІНВЕСТ""",1.0,1
20971504,"АТ ""ІМЕКСБАНК"" ",1.0,1
20858446,"ГО ЛЦСЗРОІ ""СОЗАРІН""",1.0,1
20842474,Страховая компанія Країна,1.0,1
22008723,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'ДИСК',1.0,2
22048622,"АТ ""Житомиробленерго""",1.0,1
22654860,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ФІРМА 'КАРТРАЙТ',1.0,1
23164201,МЖК БУДСЕРВІС,1.0,1
23153841,УКРАЇНСЬКО-ІЗРАЇЛЬСЬКА ТОРГОВА ПАЛАТА,1.0,1
228996,APS Wohnbau GmbH,0.0,1
22883141,КИЇВСЬКА МІСЬКА РАДА,1.0,1
22837796,Телерадіокомпанія НБМ,1.0,1
22830133,ФІРМА ЗЕВС,1.0,1
22808435,ГІЛЬДІЯ НЕРУХОМОСТІ,1.0,1
22769675,Подільський державний аграрно-технічний університет,1.0,1
227386,ELIANTA TRADING LTD,0.0,1
22692381,ТОВ ЮСТА,1.0,1
22654363,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'МТ-1.',1.0,1
22075079,ВІТАЛ ПЛЮС,1.0,1
22649344,"ПрАТ ""КОНЦЕРН АВЕК ТА КО""",1.0,1
22636477,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ 'АЛЬКАД' ЛТД,1.0,1
22608819,ТОВ ОФ ТРАСТ,1.0,1
222407,FELIANES ENTERPRISES LTD,0.0,1
22188916,ГЕРБУРТ,1.0,1
22141286,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПЕГМАТІТ,1.0,1
22108442,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ МІКРО,1.0,1
22098117,Липчанблок,1.0,1
22091782,Товариство з обмеженою відповідальністю Кіпер-Софт,1.0,1
22083127,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ КУЛЬТУРНО-МИСТЕЦЬКИЙ ЦЕНТР БАРВИ,1.0,1
20835669,"Акціонерне Товариство ""Троттола""",1.0,1
20767117,МИСТЕЦЬКЕ ОБ'ЄДНАННЯ ДЗИҐА,1.0,1
20700751,РИМВЛАД,1.0,1
17777349,KUFFRY ASSET HOLDINGS LIMITED,0.0,1
1902327,LEASON BUSINNES LTD,0.0,1
19016653,Товариство з обмеженою відповідальністю ВАСИЛЬ КІСІЛЬ І ПАРТНЕРИ,1.0,1
1893555,BEKLENTSA MANAGEMENT LTD,0.0,1
1878404,Tansy Holdings Ltd.,0.0,1
1870404,Tansy Holdings Ltd.,0.0,1
1850190,PALEVA ENTERPRISES LIMITED,0.0,1
1838079,Prime Asset Partners Limited,0.0,1
17978963,Solomia Trading GmbH,0.0,1
1795618,CELKORIVIA VENTURES LTD,0.0,1
1791268,Infrair Assets LTD,0.0,1
1777349 ,KUFFRY ASSET HOLDINGS LIMITED,0.0,1
19034881,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ СВІТ ЛТД,1.0,1
175296920,PERFECT LAND PROPERTIES EOOD,0.0,1
175296870,ANAPTIKSIS DEVELOPMENT EOOD ,0.0,1
175294289,ESKAFEAS CONSTRUCTIONS EOOD ,0.0,1
175292579,POLITIMI GI PROPERTIES EOOD ,0.0,1
1745481,VEMORSITA HOLDINGS LTD,0.0,1
173852,ADEONA HOLDINGS LIMITED,0.0,1
173605,MAJORONE TRADING LIMITED,0.0,1
173290,CELEBROM INVESTMENTS LIMITED,0.0,1
173209,AMINIE HOLDINGS Ltd.,0.0,1
1730292,HOLD ACTIVITY GROUP LTD.,0.0,1
1902343,ARDANE BUSINESS LTD,0.0,1
1923732,ZESI ENTERPRISES LIMITED,0.0,1
20536406,"ПрАТ ""Прайд-інвест""",1.0,1
20064120,Університет Державної фіскальної служби України,1.0,6
20445649,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ БАРВА,1.0,1
20355550,Публічне акціонерне товариство МАРІУПОЛЬСЬКИЙ ЗАВОД ВАЖКОГО МАШИНОБУДУВАННЯ,1.0,1
202281,Global Bay Venture Limited,0.0,1
20187383,Страхова компанія товариство з додатковою відповідальністю «ОЛВІ»,1.0,1
200730492,PERLA-TOUR 1,0.0,1
20071736,Всеукраїнське лікарське товариство,1.0,1
19263860,"ПрАТ ""КІНТО""",1.0,1
20043098,"Громадська організація ""Товариство ""Україна-Китай""",1.0,1
20023569,ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ЮНЕКС БАНК,1.0,1
1977719,BV GROUP Inc.,0.0,1
1956911,LABAR VENTURES LIMITED,0.0,1
19485263,НАУКОВО-ДОСЛІДНИЙ ІНСТИТУТ ПРИВАТНОГО ПРАВА І ПІДПРИЄМНИЦТВА ІМЕНІ АКАДЕМІКА Ф.Г. БУРЧАКА НАЦІОНАЛЬНОЇ АКАДЕМІЇ ПРАВОВИХ НАУК УКРАЇНИ,1.0,2
19396928,ТОВ «Лісова пісня»,1.0,1
19337044,ВОГ Трейд,1.0,1
193255093,Travel Professional Group LLC,0.0,1
1931145,CUKLER HOLDINGS LIMITED,0.0,1
23185025,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ АЗОВСЬКА ІНФОРМАЦІЙНА КОМПАНІЯ,1.0,1
23389360,ОДИН ПЛЮС ОДИН ПРОДАКШН,1.0,1
23469082,ТОВ Фортуна ЛТД,1.0,1
295079,Turul Investments Limited,0.0,1
30189336,АГРОФІРМА ОРІЛЬСЬКА,1.0,1
30184432,Телерадіокомпанія Експрес-Інформ,1.0,1
30155993,ПРИВАТНЕ АГРОПРОМИСЛОВЕ ПІДПРИЄМСТВО «КОЛОС»,1.0,1
30142235,ФЕРМЕРСЬКЕ ГОСПОДАРСТВО 'КЕГИЧІВСЬКЕ',1.0,1
30141865,ПП ПАФ 'Злагода',1.0,1
30101026,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВИРОБНИЧО-ЕКСПЕРИМЕНТАЛЬНА ФІРМА АКВА-ВІТА,1.0,1
30094098,АГРОФІРМА ІМ. ГОРЬКОГО,1.0,1
30050202,ІСТ-ВЕСТ ФІНАНС,1.0,1
30016376,ТзОВ Івано-ФранківськАвтоЗАЗ-ДЕУ,1.0,1
297611,KATALINERO INVESTMENTS LTD,0.0,1
288651,Zewana Investments limited,0.0,1
30216008,ТОВ РФС Україна ЛТД,1.0,1
285721,DASINGA COMMERCIAL LTD,0.0,1
284659,DIVORLA MANAGEMENT LTD,0.0,1
2809504,FOREST DAY LIMITED,0.0,1
26377653,"СТРУКТУРНИЙ ПІДРОЗДІЛ ОЗДОРОВЧИЙ ТАБІР ""ЗОРЯНИЙ"" КП ""ШЛЯХРЕМБУД"" СМР",1.0,1
26345446,"БФ ""Підтримки материнства, дитинства та радіаційної безпеки""",1.0,1
26333503,ПРЕДСТАВНИЦТВО КОМПАНІЇ РЕГАЛ ПЕТРОЛЕУМ КОРПОРЕЙШН ЛІМІТЕД В УКРАЇНІ,1.0,1
26213408,Виноградівський районний суд,1.0,1
26205857,Український Католицький Університет,1.0,1
26065089,ХДЮСК БОГАТИР,1.0,1
25884595,КОМІТЕТ ЗАХИСТУ ПРАВ СПОЖИВАЧІВ ДАРНИЦЬКОГО РАЙОНУ М. КИЄВА,1.0,1
301970,BOSEFALIO TRADING LTD,0.0,1
30220130,НВЦ ЄВРОДІМ,1.0,1
25882308,НДІ Інтелектуальної власності НАПрН України,1.0,2
30437959,Спортивно - оздоровчий комплекс Монітор,1.0,1
30569364,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ВОСТОКАГРО,1.0,1
30568554,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ «ЛУГИ-2»,1.0,1
30543456,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ТАВРИДА-СЕРВІС ЛТД,1.0,1
30531131,"ТОВ АФ ""Стандарт""",1.0,1
30508139,ЗЛАГОДА,1.0,1
30492941,ПРИВАТНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ДІАНІВСЬКА ПТАХОФАБРИКА,1.0,1
30484380,ТОВАРИСТВО З ДОДАТКОВОЮ ВІДПОВІДАЛЬНІСТЮ «СЕНСУС»,1.0,1
30475533,ТОВ ГАЛАНТ-СЕРВІС,1.0,1
30473709,ВКФ ВІТА-АВТО,1.0,1
30472307,МОСКОВСЬКИЙ МІСТ ЛТД,1.0,1
303967,KIMOLINERO HOLDINGS LTD,0.0,1
302419424,Infranet LLC,0.0,1
303951,KOMISIANO INVESTMENTS LTD,0.0,1
30394093,Автотранспортне підприємство Севмортранс,1.0,1
303745,AVELIZARO HOLDINGS LTD,0.0,1
30356854,Приватне агропромислове підприємство «Агропродсервіс» ,1.0,1
303560,LOVITIA INVESTMENTS LTD,0.0,1
303176,MAKOLIGERO INVESTMENTS LTD,0.0,1
30316717,"Товариство з обмеженною відповідальністю ""Магрок""",1.0,1
30312073,ТОВ ПРОВІДЕНС,1.0,1
30304628,СЕЙ.ТВ СИСТЕМЗ,1.0,1
30242745,МАЛЕ ПРИВАТНЕ ПІДПРИЄМСТВО ВЕРСІЯ ПЛЮС,1.0,1
25777818,Київське лікарське товариство,1.0,1
23469610,ТОВ Фортуна-сервис,1.0,1
23800418,ТОВ БАРКАС,1.0,1
24186185,ТОВ ЕНЕРГІЯ-95,1.0,1
24161825,"ПрАТ Телерадіокомпанія ""ЄВРОСТУДІЯ""",1.0,1
24155428,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПРОЕКТНО-БУДІВЕЛЬНЕ ПІДПРИЄМСТВО АЗОВІНТЕКС,1.0,1
24121079,Херсонська обласна рада,1.0,1
24057648,ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ПОРТ ОЧАКІВ,1.0,1
23996290,"ПАТ ""Шосткинське АТП 15962""",1.0,1
23971841,ТзОВ Правобережна Інформаційна Компанія,1.0,1
